dim,func_name,gap_type,approach,auroc,aupr,spearman,aurc,oracle_aurc,jsd,mi,brier,nlpd
4,sin_sum_4d,empty,smac3_variance,0.7733197278911564,0.4392650150877665,0.283443989729704,0.08638761428138848,0.046225678118460733,0.5235192652766243,0.4789699497002977,0.20899459376760673,0.1085558906465023
4,sin_sum_4d,empty,standard_disagreement,0.7733197278911564,0.4392650150877665,0.283443989729704,0.08638761428138848,0.046225678118460733,0.5235192652766243,0.4789699497002977,0.2089945937676067,0.10855589064650237
4,sin_sum_4d,empty,standard_proximity,0.6801210884353741,0.36329845462078325,0.28204808624454575,0.08610968295287491,0.046225678118460733,0.43144164793459794,0.3957891006849956,0.22795394152807816,0.00029931021094430397
4,sin_sum_4d,sparse,chen_variance,0.6308598639455781,0.33011608521413344,0.23051730594587738,0.08435750186137357,0.04415047677291215,0.3765529714863825,0.3374730527148408,0.24988923792428674,0.04746909743483339
4,sin_sum_4d,sparse,likelihood_credal,0.6429925170068026,0.3366881304447928,0.23602662802662808,0.0838456608521938,0.04415047677291215,0.4769150324065494,0.4334775003206625,0.24688352176466186,0.24716392816976795
4,sin_sum_4d,sparse,proximity_auto_lambda,0.4766431972789116,0.2662142631121906,0.21204367766568796,0.0856834543205458,0.04415047677291215,0.1928756069946212,0.17101705100578998,0.24346429192481467,0.020780117769820333
4,sin_sum_4d,sparse,proximity_b,0.5128340136054421,0.2797873372941462,0.2206517079978282,0.08495999793676258,0.04415047677291215,0.24222366962032135,0.2172807030416067,0.24209717841488873,-0.030753938994358472
4,sin_sum_4d,sparse,proximity_bc,0.48973469387755103,0.2711601056675362,0.21972518429661286,0.0851259194812669,0.04415047677291215,0.21939247309633791,0.1959211393025897,0.24333356261805392,-0.03218769784640708
4,sin_sum_4d,sparse,shaker_entropy,0.6369904761904762,0.3334648715928021,0.22970452627595486,0.08445112731329271,0.04415047677291215,0.39462150034204796,0.3533245575654718,0.2469795106809363,0.12770012629952734
4,sin_sum_4d,sparse,smac3_variance,0.6311428571428571,0.32997906973556523,0.23052234766520482,0.08440926638328582,0.04415047677291215,0.38205564211537135,0.3424887087417924,0.24923452089375292,0.04732443644538487
4,sin_sum_4d,sparse,standard_disagreement,0.6311428571428571,0.32997906973556523,0.23052234766520482,0.08440926638328582,0.04415047677291215,0.38205564211537135,0.3424887087417924,0.24923452089375298,0.0473244364453849
4,sin_sum_4d,sparse,standard_proximity,0.589934693877551,0.3122476593030323,0.2291747133034943,0.08441475076390828,0.04415047677291215,0.28889740040400674,0.262160072466484,0.2392882671903956,-0.02039104801456314
5,gaussian_5d,empty,chen_variance,0.006496598639455789,0.16939408308552242,0.1173590636625453,0.1662149327686691,0.08685934689852194,0.8734091007635675,0.8578963348501014,0.3518354202942558,0.3245815551490353
5,gaussian_5d,empty,likelihood_credal,0.005159183673469396,0.16943795515335555,0.13533580900248884,0.1645461373318847,0.08685934689852194,0.9044040663151998,0.8875691896223676,0.35529856364741264,0.49826545244560777
5,gaussian_5d,empty,proximity_auto_lambda,0.023432653061224495,0.17138776604698208,0.12333914642230037,0.1663415687548163,0.08685934689852194,0.8218274429857481,0.7950505982904323,0.3396571209535962,0.29236147821846403
5,gaussian_5d,empty,proximity_b,0.025761904761904767,0.17160627293376982,0.1295706827246829,0.16537139905056591,0.08685934689852194,0.826841404347551,0.8022302943446322,0.3399530379632442,0.2471458382419509
5,gaussian_5d,empty,proximity_bc,0.02143401360544218,0.17107407790449353,0.12365157023772533,0.1664334793470708,0.08685934689852194,0.8363522449402513,0.8115546102177025,0.3398527181702777,0.24530868620332164
5,gaussian_5d,empty,shaker_entropy,0.004827210884353747,0.16933984363379165,0.11998328239476823,0.1658475566041222,0.08685934689852194,0.8998452826536117,0.8846230726405135,0.36696512181239377,0.3897710437622503
5,gaussian_5d,empty,smac3_variance,0.004995238095238101,0.16930828427711164,0.11725644104017732,0.16619208110007674,0.08685934689852194,0.8928468031900433,0.8786761700207163,0.3602348709782857,0.3247028813485953
5,gaussian_5d,empty,standard_disagreement,0.004995238095238101,0.16930828427711164,0.11725644104017732,0.16619208110007674,0.08685934689852194,0.8928468031900433,0.8786761700207163,0.36023487097828566,0.32470288134859604
5,gaussian_5d,empty,standard_proximity,0.013202040816326545,0.1706603398556876,0.13295645258296934,0.16501660505523566,0.08685934689852194,0.8648617809579408,0.8462279273000611,0.3565985119403803,0.2594405014049547
5,gaussian_5d,sparse,chen_variance,0.003883673469387759,0.16832968521791908,0.3777970686542115,0.11447334032879655,0.0655083453740201,0.8953174955324438,0.8931429163940896,0.3665653229979756,0.2415658932902976
