func_name,dim,noise_name,rf_config,seed,approach,spearman_true,spearman_resid,log_pearson_true,mse_var,rmse_var,nlpd_aleatoric
sin_cos_12d_hetero_quadratic_RF_Smoothed,12,Smoothed,Leaf15,3,standard_ari_var,0.9591643473939209,0.5833168595747827,0.9632339039333921,0.0006867010793568679,0.026204981956812486,-0.42921602017206256
sin_cos_12d_hetero_quadratic_RF_Smoothed,12,Smoothed,Leaf15,3,standard_ari_std,0.9591643473939209,0.5833168595747827,0.9632339039333923,0.01335891999060969,0.11558079421171015,0.03733988900952466
sin_cos_12d_hetero_quadratic_RF_Smoothed,12,Smoothed,Leaf15,4,shaker_entropy,0.9647819390483612,0.5742222712726569,0.8206554339300826,1.5879915892158574,1.260155382965076,1020638.3906292305
sin_cos_12d_hetero_quadratic_RF_Smoothed,12,Smoothed,Leaf15,4,shaker_geom_var,0.9647819390483612,0.5742222712726569,0.9615173293167938,0.000808881922920234,0.028440849546387217,-0.3998053341789676
sin_cos_12d_hetero_quadratic_RF_Smoothed,12,Smoothed,Leaf15,4,shaker_geom_std,0.9647819390483612,0.5742222712726569,0.9615173293167938,0.011121579586924564,0.10545889998916433,-0.0011378719947462408
sin_cos_12d_hetero_quadratic_RF_Smoothed,12,Smoothed,Leaf15,4,standard_ari_var,0.9517550267393902,0.5666710036033246,0.956758859154624,0.0005697434501211534,0.023869299321956507,-0.4285564262649425
sin_cos_12d_hetero_quadratic_RF_Smoothed,12,Smoothed,Leaf15,4,standard_ari_std,0.9517550267393902,0.5666710036033246,0.9567588591546238,0.013991776976689553,0.11828684194232912,0.041958508946897864
sin_cos_12d_hetero_quadratic_RF_Smoothed,12,Smoothed,Leaf15,5,shaker_entropy,0.9624347206864714,0.5702364178096231,0.7927270359204188,1.552473146740851,1.2459828035494114,1018058.5852362185
sin_cos_12d_hetero_quadratic_RF_Smoothed,12,Smoothed,Leaf15,5,shaker_geom_var,0.9624347206864714,0.5702364178096231,0.9622313883999408,0.0007835458780438812,0.027991889504709773,-0.4130405073362977
sin_cos_12d_hetero_quadratic_RF_Smoothed,12,Smoothed,Leaf15,5,shaker_geom_std,0.9624347206864714,0.5702364178096231,0.9622313883999408,0.011444160987596354,0.10697738540269319,0.00046828687523548895
sin_cos_12d_hetero_quadratic_RF_Smoothed,12,Smoothed,Leaf15,5,standard_ari_var,0.9499642777235375,0.5633652361509158,0.9555145483012943,0.0005628926685874807,0.023725359187744256,-0.4357533580875531
sin_cos_12d_hetero_quadratic_RF_Smoothed,12,Smoothed,Leaf15,5,standard_ari_std,0.9499642777235375,0.5633652361509158,0.9555145483012942,0.01426879133875042,0.11945204618904784,0.04370468023780358
sin_cos_12d_hetero_sinusoidal_RF,12,RF,DeepEnsemble300,1,shaker_entropy,0.4043464681046773,0.15381909880733335,0.0,0.1593994946825661,0.3992486627185695,2364937.1557065444
sin_cos_12d_hetero_sinusoidal_RF,12,RF,DeepEnsemble300,1,shaker_geom_var,0.4043464681046773,0.15381909880733335,0.3754975221419663,0.0008096464611102934,0.02845428721845433,-0.10250523751593399
sin_cos_12d_hetero_sinusoidal_RF,12,RF,DeepEnsemble300,1,shaker_geom_std,0.4043464681046773,0.15381909880733335,0.3754975221419663,0.021869336817098725,0.1478828482857249,0.2118645799327626
sin_cos_12d_hetero_sinusoidal_RF,12,RF,DeepEnsemble300,1,standard_ari_var,0.5689248259050668,0.21373570529193167,0.5233980780811611,0.0007591993370031796,0.02755357212782364,-0.11240376210743386
sin_cos_12d_hetero_sinusoidal_RF,12,RF,DeepEnsemble300,1,standard_ari_std,0.5689248259050668,0.21373570529193167,0.5233980780811611,0.024162707925543214,0.15544358438206196,0.22759245150140678
sin_cos_12d_hetero_sinusoidal_RF,12,RF,DeepEnsemble300,2,shaker_entropy,0.1904466294227953,0.050532688313715206,0.0,0.18630324321610842,0.43162859406683013,2364041.4571858197
sin_cos_12d_hetero_sinusoidal_RF,12,RF,DeepEnsemble300,2,shaker_geom_var,0.1904466294227953,0.050532688313715206,0.1793853108946014,0.0008807406151962754,0.029677274389611243,-0.08556882088284663
sin_cos_12d_hetero_sinusoidal_RF,12,RF,DeepEnsemble300,2,shaker_geom_std,0.1904466294227953,0.050532688313715206,0.17938531089460139,0.020990991127343404,0.14488268056376996,0.2053860581806849
sin_cos_12d_hetero_sinusoidal_RF,12,RF,DeepEnsemble300,2,standard_ari_var,0.2697507158285433,0.08537238384721109,0.24826352969563914,0.0008195643018063293,0.028628033495270495,-0.10127707927013474
sin_cos_12d_hetero_sinusoidal_RF,12,RF,DeepEnsemble300,2,standard_ari_std,0.2697507158285433,0.08537238384721109,0.24826352969563908,0.02337719665800869,0.1528960321853013,0.22248012073927412
sin_cos_12d_hetero_sinusoidal_RF,12,RF,DeepEnsemble300,3,shaker_entropy,0.2860843043279792,0.08746897770139815,0.0,0.1702694108927948,0.4126371419210767,2248016.040796768
sin_cos_12d_hetero_sinusoidal_RF,12,RF,DeepEnsemble300,3,shaker_geom_var,0.2860843043279792,0.08746897770139815,0.2551537766331563,0.0008423571072110044,0.029023388968399337,-0.12441168651701502
sin_cos_12d_hetero_sinusoidal_RF,12,RF,DeepEnsemble300,3,shaker_geom_std,0.2860843043279792,0.08746897770139815,0.2551537766331563,0.021569280498242638,0.1468648375147797,0.2036780197595155
sin_cos_12d_hetero_sinusoidal_RF,12,RF,DeepEnsemble300,3,standard_ari_var,0.38716652770867366,0.12108122114948759,0.3358781337782971,0.0007923012874162764,0.028147846941041093,-0.13437430444612086
sin_cos_12d_hetero_sinusoidal_RF,12,RF,DeepEnsemble300,3,standard_ari_std,0.38716652770867366,0.12108122114948759,0.335878133778297,0.023886959294870724,0.1545540659279811,0.22007265617352517
sin_cos_12d_hetero_sinusoidal_RF,12,RF,DeepEnsemble300,4,shaker_entropy,0.23598221361437968,0.07732988877604985,0.0,0.21451384578429436,0.463156394519491,2289041.158120205
sin_cos_12d_hetero_sinusoidal_RF,12,RF,DeepEnsemble300,4,shaker_geom_var,0.23598221361437968,0.07732988877604985,0.22272369438365303,0.0009089854010081108,0.030149384753392742,-0.10107087308140378
sin_cos_12d_hetero_sinusoidal_RF,12,RF,DeepEnsemble300,4,shaker_geom_std,0.23598221361437968,0.07732988877604985,0.222723694383653,0.01966115011770559,0.14021822320121444,0.19211037751523735
sin_cos_12d_hetero_sinusoidal_RF,12,RF,DeepEnsemble300,4,standard_ari_var,0.3432073710977768,0.11719786090605251,0.3143283343485407,0.0008363815461890793,0.028920261862387747,-0.11759445695871396
sin_cos_12d_hetero_sinusoidal_RF,12,RF,DeepEnsemble300,4,standard_ari_std,0.3432073710977768,0.11719786090605251,0.3143283343485407,0.02217628371072798,0.14891703633475917,0.21085712528940243
sin_cos_12d_hetero_sinusoidal_RF,12,RF,DeepEnsemble300,5,shaker_entropy,0.3012677000659823,0.09745658851435565,0.0,0.17781734826941362,0.4216839435755334,2266867.19059472
sin_cos_12d_hetero_sinusoidal_RF,12,RF,DeepEnsemble300,5,shaker_geom_var,0.3012677000659823,0.09745658851435565,0.26663569005303833,0.000854516871939662,0.0292321205515382,-0.11810885836884219
sin_cos_12d_hetero_sinusoidal_RF,12,RF,DeepEnsemble300,5,shaker_geom_std,0.3012677000659823,0.09745658851435565,0.26663569005303833,0.021098485429112294,0.14525317700178642,0.20158198381955603
sin_cos_12d_hetero_sinusoidal_RF,12,RF,DeepEnsemble300,5,standard_ari_var,0.4177155133069427,0.1396768189750765,0.3712313375266303,0.0007977423544068703,0.028244333137938844,-0.129184685920266
sin_cos_12d_hetero_sinusoidal_RF,12,RF,DeepEnsemble300,5,standard_ari_std,0.4177155133069427,0.1396768189750765,0.3712313375266304,0.023480133568740576,0.15323228631310234,0.218475500855772
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Default,1,shaker_entropy,0.7551970787068019,0.28870707759843484,0.0,1.703011197520048,1.3049947116827898,2400781.0982988034
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Default,1,shaker_geom_var,0.7551970787068019,0.28870707759843484,0.7301131935013662,0.0018898508169268883,0.04347241443636284,0.7498137745731654
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Default,1,shaker_geom_std,0.7551970787068019,0.28870707759843484,0.730113193501366,0.00373206569457458,0.0610906350807927,6.913330175124994e-05
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Default,1,standard_ari_var,0.6808894744160832,0.2560999069971909,0.6461832582715747,0.0014992641936984281,0.038720333078350815,0.24179746782891579
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Default,1,standard_ari_std,0.6808894744160832,0.2560999069971909,0.6461832582715747,0.007214962029541432,0.08494093259166297,0.06620687965475805
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Default,2,shaker_entropy,0.579417994031917,0.25229009149741927,0.0,1.6699267494649088,1.2922564565382944,2401257.236525076
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Default,2,shaker_geom_var,0.579417994031917,0.25229009149741927,0.56063744969194,0.0019320992057976422,0.043955650442208706,0.8023806064558521
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Default,2,shaker_geom_std,0.579417994031917,0.25229009149741927,0.56063744969194,0.003923611300430046,0.06263873642108408,0.006172106212226212
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Default,2,standard_ari_var,0.5175249313438272,0.2277431332162214,0.48927736782510645,0.0015579785146807626,0.0394712365486662,0.27774662512301673
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Default,2,standard_ari_std,0.5175249313438272,0.2277431332162214,0.48927736782510645,0.0073440412775339844,0.08569738197596227,0.06969737018385419
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Default,3,shaker_entropy,0.6378791423158395,0.24737781590752325,0.0,1.6685175543300428,1.2917110955357018,2279403.066109229
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Default,3,shaker_geom_var,0.6378791423158395,0.24737781590752325,0.6162738570540706,0.0019183298450253907,0.043798742505069606,0.679243603747351
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Default,3,shaker_geom_std,0.6378791423158395,0.24737781590752325,0.6162738570540707,0.003898492602216466,0.06243790997636345,-0.005813484902080283
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Default,3,standard_ari_var,0.5774336263590978,0.22741474996278438,0.5500646142294209,0.0015396143093541078,0.03923791927911198,0.19425210474999544
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Default,3,standard_ari_std,0.5774336263590978,0.22741474996278438,0.5500646142294209,0.00735205399266706,0.08574411928912128,0.060622986850749315
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Default,4,shaker_entropy,0.5768452574085412,0.21360430742676897,0.0,1.7067993439369942,1.3064453084369794,2302656.0954336207
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Default,4,shaker_geom_var,0.5768452574085412,0.21360430742676897,0.5607957490635894,0.0019531687750488956,0.04419466907952695,0.7701374978424262
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Default,4,shaker_geom_std,0.5768452574085412,0.21360430742676897,0.5607957490635894,0.0038096094552364903,0.06172203379050702,-0.004690411609932385
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Default,4,standard_ari_var,0.5037818007329807,0.181372060773719,0.47777532742341056,0.0015919597363524157,0.039899370124757805,0.26022738877416474
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Default,4,standard_ari_std,0.5037818007329807,0.181372060773719,0.47777532742341056,0.007087263089634823,0.08418588414713492,0.059215586829299276
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Default,5,shaker_entropy,0.628403681707881,0.2405361556627918,0.0,1.6701310811088863,1.292335514140537,2288182.694354777
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Default,5,shaker_geom_var,0.628403681707881,0.2405361556627918,0.5984189353556142,0.001921294550659985,0.04383257408206807,0.6907575747733206
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Default,5,shaker_geom_std,0.628403681707881,0.2405361556627918,0.5984189353556142,0.0039011988091356333,0.06245957740119311,-0.004923430837217623
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Default,5,standard_ari_var,0.557982147110959,0.2100975064758588,0.5225888849245063,0.0015426359453541815,0.03927640443515905,0.2042942349182469
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Default,5,standard_ari_std,0.557982147110959,0.2100975064758588,0.5225888849245064,0.007347210976166735,0.08571587353674193,0.06105560076802482
sin_cos_12d_hetero_sinusoidal_RF_Overfit,12,Overfit,Leaf1,1,shaker_entropy,0.0,0.0,0.0,63.421150202593346,7.963739712132319,2401879.4900450055
sin_cos_12d_hetero_sinusoidal_RF_Overfit,12,Overfit,Leaf1,1,shaker_geom_var,0.0,0.0,0.0,0.002837410011529916,0.05326734470132631,24012.88899772241
sin_cos_12d_hetero_sinusoidal_RF_Overfit,12,Overfit,Leaf1,1,shaker_geom_std,0.0,0.0,0.0,0.0027485000104877223,0.05242613861889622,21.48393870818192
sin_cos_12d_hetero_sinusoidal_RF_Overfit,12,Overfit,Leaf1,1,standard_ari_var,0.0,0.0,0.0,0.002837410011529916,0.05326734470132631,24012.888997722708
sin_cos_12d_hetero_sinusoidal_RF_Overfit,12,Overfit,Leaf1,1,standard_ari_std,0.0,0.0,0.0,0.0027485000104877227,0.05242613861889623,21.48393870818207
sin_cos_12d_hetero_sinusoidal_RF_Overfit,12,Overfit,Leaf1,2,shaker_entropy,0.0,0.0,0.0,63.42115017210188,7.963739710217925,2399010.90323204
sin_cos_12d_hetero_sinusoidal_RF_Overfit,12,Overfit,Leaf1,2,shaker_geom_var,0.0,0.0,0.0,0.0028374095325235053,0.05326734020507787,23984.20312959276
sin_cos_12d_hetero_sinusoidal_RF_Overfit,12,Overfit,Leaf1,2,shaker_geom_std,0.0,0.0,0.0,0.0027484995352676004,0.052426134086613715,21.455252840052268
sin_cos_12d_hetero_sinusoidal_RF_Overfit,12,Overfit,Leaf1,2,standard_ari_var,0.0,0.0,0.0,0.0028374095325235053,0.05326734020507787,23984.203129593057
sin_cos_12d_hetero_sinusoidal_RF_Overfit,12,Overfit,Leaf1,2,standard_ari_std,0.0,0.0,0.0,0.002748499535267601,0.052426134086613715,21.455252840052417
sin_cos_12d_hetero_sinusoidal_RF_Overfit,12,Overfit,Leaf1,3,shaker_entropy,0.0,0.0,0.0,63.42115020206553,7.96373971209918,2302278.763355047
sin_cos_12d_hetero_sinusoidal_RF_Overfit,12,Overfit,Leaf1,3,shaker_geom_var,0.0,0.0,0.0,0.00283740999807914,0.05326734457506907,23016.88173082284
sin_cos_12d_hetero_sinusoidal_RF_Overfit,12,Overfit,Leaf1,3,shaker_geom_std,0.0,0.0,0.0,0.0027484999971018366,0.05242613849123199,20.487931441282345
sin_cos_12d_hetero_sinusoidal_RF_Overfit,12,Overfit,Leaf1,3,standard_ari_var,0.0,0.0,0.0,0.00283740999807914,0.05326734457506907,23016.881730823126
sin_cos_12d_hetero_sinusoidal_RF_Overfit,12,Overfit,Leaf1,3,standard_ari_std,0.0,0.0,0.0,0.002748499997101837,0.052426138491232,20.487931441282488
sin_cos_12d_hetero_sinusoidal_RF_Overfit,12,Overfit,Leaf1,4,shaker_entropy,0.0,0.0,0.0,63.42114638328785,7.963739472338849,2331879.7911145883
sin_cos_12d_hetero_sinusoidal_RF_Overfit,12,Overfit,Leaf1,4,shaker_geom_var,0.0,0.0,0.0,0.002837390822703399,0.05326716458291542,23312.892008418246
sin_cos_12d_hetero_sinusoidal_RF_Overfit,12,Overfit,Leaf1,4,shaker_geom_std,0.0,0.0,0.0,0.002748481301073419,0.05242596018265587,20.783941718877756
sin_cos_12d_hetero_sinusoidal_RF_Overfit,12,Overfit,Leaf1,4,standard_ari_var,0.0,0.0,0.0,0.002837390822703399,0.05326716458291542,23312.892008418537
sin_cos_12d_hetero_sinusoidal_RF_Overfit,12,Overfit,Leaf1,4,standard_ari_std,0.0,0.0,0.0,0.0027484813010734193,0.05242596018265588,20.783941718877898
sin_cos_12d_hetero_sinusoidal_RF_Overfit,12,Overfit,Leaf1,5,shaker_entropy,0.0,0.0,0.0,63.42115020455489,7.963739712255474,2301856.3246242357
sin_cos_12d_hetero_sinusoidal_RF_Overfit,12,Overfit,Leaf1,5,shaker_geom_var,0.0,0.0,0.0,0.0028374099926197277,0.05326734452382367,23012.657343514722
sin_cos_12d_hetero_sinusoidal_RF_Overfit,12,Overfit,Leaf1,5,shaker_geom_std,0.0,0.0,0.0,0.002748499991327685,0.052426138436162596,20.48370705397423
sin_cos_12d_hetero_sinusoidal_RF_Overfit,12,Overfit,Leaf1,5,standard_ari_var,0.0,0.0,0.0,0.0028374099926197277,0.05326734452382367,23012.657343515013
sin_cos_12d_hetero_sinusoidal_RF_Overfit,12,Overfit,Leaf1,5,standard_ari_std,0.0,0.0,0.0,0.002748499991327685,0.052426138436162596,20.48370705397437
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Shallow,1,shaker_entropy,0.6663625663120339,0.2426341541843357,0.0,0.05822777157531463,0.24130431321324247,2356127.061696314
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Shallow,1,shaker_geom_var,0.6663625663120339,0.2426341541843357,0.4772384927012252,0.0007811007148309614,0.027948179096874297,-0.11192610318878324
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Shallow,1,shaker_geom_std,0.6663625663120339,0.2426341541843357,0.47723849270122526,0.028424924213751673,0.16859692824530248,0.2528878726699359
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Shallow,1,standard_ari_var,0.6940798347197561,0.25224259299554486,0.544709685595452,0.0007768285724938518,0.027871644596145592,-0.11260638803671857
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Shallow,1,standard_ari_std,0.6940798347197561,0.25224259299554486,0.5447096855954519,0.02863969072412752,0.1692326526534626,0.2540685719118556
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Shallow,2,shaker_entropy,0.12710731448915444,0.03984276425494304,0.0,0.05962042840854949,0.24417294774104173,2361279.6876095347
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Shallow,2,shaker_geom_var,0.12710731448915444,0.03984276425494304,0.08448028667380493,0.0008095934019280164,0.02845335484486876,-0.10704184179029981
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Shallow,2,shaker_geom_std,0.12710731448915444,0.03984276425494304,0.0844802866738048,0.028374896686194973,0.1684484986166246,0.25290641183141327
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Shallow,2,standard_ari_var,0.1399021891623717,0.04410946579889715,0.10890297787792125,0.0008091919856832614,0.028446300035035513,-0.107184874656544
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Shallow,2,standard_ari_std,0.1399021891623717,0.04410946579889715,0.10890297787792151,0.028487392776881473,0.16878208665874905,0.2535336864053972
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Shallow,3,shaker_entropy,0.2483701531502323,0.0790174172675374,0.0,0.058560571318208604,0.2419929158430234,2237077.7634094907
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Shallow,3,shaker_geom_var,0.2483701531502323,0.0790174172675374,0.1723780733768846,0.0008031869761841726,0.02834055356171034,-0.13557648456321408
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Shallow,3,shaker_geom_std,0.2483701531502323,0.0790174172675374,0.17237807337688466,0.02847171104622869,0.16873562470986586,0.247557869282374
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Shallow,3,standard_ari_var,0.27037838001662523,0.08823071462965174,0.1922625524366043,0.0008039058865442743,0.028353234146112405,-0.13557032924793222
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Shallow,3,standard_ari_std,0.27037838001662523,0.08823071462965174,0.1922625524366044,0.02860205504028078,0.1691214209976985,0.24829291380779694
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Shallow,4,shaker_entropy,0.1538794291306133,0.04476642351602308,0.0,0.06946026191487714,0.26355314817864944,2285576.3160967715
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Shallow,4,shaker_geom_var,0.1538794291306133,0.04476642351602308,0.11330698844711237,0.0008115178500114323,0.02848715236753987,-0.12360472424960847
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Shallow,4,shaker_geom_std,0.1538794291306133,0.04476642351602308,0.11330698844711239,0.02743658499837428,0.1656399257376502,0.24400399133396428
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Shallow,4,standard_ari_var,0.16562604546786,0.050803050283710675,0.11002185448359059,0.0008111566491790191,0.028480811947327257,-0.12371371622769435
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Shallow,4,standard_ari_std,0.16562604546786,0.050803050283710675,0.11002185448359053,0.027552744045998445,0.1659901926199209,0.24466741189330565
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Shallow,5,shaker_entropy,0.2567520468678614,0.08642477830283886,0.0,0.05767613320632859,0.24015855846987547,2259512.6563080084
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Shallow,5,shaker_geom_var,0.2567520468678614,0.08642477830283886,0.16271776357551435,0.0008055993825449299,0.028383082682205785,-0.13041607418704046
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Shallow,5,shaker_geom_std,0.2567520468678614,0.08642477830283886,0.16271776357551415,0.02855803047626678,0.1689912141984511,0.24910402269805745
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Shallow,5,standard_ari_var,0.2663624161362598,0.08687030407339284,0.18817233807950753,0.0008048385855549186,0.028369677219787302,-0.13044397450511178
sin_cos_12d_hetero_sinusoidal_RF,12,RF,Shallow,5,standard_ari_std,0.2663624161362598,0.08687030407339284,0.18817233807950767,0.028675100709822106,0.16933723958368432,0.24976614728154184
sin_cos_12d_hetero_sinusoidal_RF_Smoothed,12,Smoothed,Leaf15,1,shaker_entropy,0.8475090487539574,0.3264115312628802,0.0,0.39214836359978655,0.6262175050250405,2386665.925603231
sin_cos_12d_hetero_sinusoidal_RF_Smoothed,12,Smoothed,Leaf15,1,shaker_geom_var,0.8475090487539574,0.3264115312628802,0.8242812938522261,0.0009131806118245776,0.030218878401167996,-0.07571748533849411
sin_cos_12d_hetero_sinusoidal_RF_Smoothed,12,Smoothed,Leaf15,1,shaker_geom_std,0.8475090487539574,0.3264115312628802,0.8242812938522263,0.014361262788021318,0.11983848625554863,0.15096757764880112
sin_cos_12d_hetero_sinusoidal_RF_Smoothed,12,Smoothed,Leaf15,1,standard_ari_var,0.8186445086782319,0.31191876247786066,0.788287824806331,0.0007703783409931368,0.027755690245301716,-0.10771519251747352
sin_cos_12d_hetero_sinusoidal_RF_Smoothed,12,Smoothed,Leaf15,1,standard_ari_std,0.8186445086782319,0.31191876247786066,0.788287824806331,0.017394530270813904,0.13188832499813585,0.17778717232081737
sin_cos_12d_hetero_sinusoidal_RF_Smoothed,12,Smoothed,Leaf15,2,shaker_entropy,0.7275203849992758,0.29594978888359524,0.0,0.3707423585668844,0.6088861622396131,2376797.561473462
sin_cos_12d_hetero_sinusoidal_RF_Smoothed,12,Smoothed,Leaf15,2,shaker_geom_var,0.7275203849992758,0.29594978888359524,0.6960777211876185,0.0009977547040915073,0.03158725540612079,-0.053401795499505855
sin_cos_12d_hetero_sinusoidal_RF_Smoothed,12,Smoothed,Leaf15,2,shaker_geom_std,0.7275203849992758,0.29594978888359524,0.6960777211876185,0.014774160675699421,0.12154900524356183,0.1561888476534562
sin_cos_12d_hetero_sinusoidal_RF_Smoothed,12,Smoothed,Leaf15,2,standard_ari_var,0.6956667887490937,0.2819500415770362,0.6576348054723191,0.0008712337849705598,0.029516669611772933,-0.08683993869804793
sin_cos_12d_hetero_sinusoidal_RF_Smoothed,12,Smoothed,Leaf15,2,standard_ari_std,0.6956667887490937,0.2819500415770362,0.6576348054723191,0.017524531977703914,0.13238025524111938,0.17997097630704323
sin_cos_12d_hetero_sinusoidal_RF_Smoothed,12,Smoothed,Leaf15,3,shaker_entropy,0.77428124652151,0.28204374689450473,0.0,0.37434858933339743,0.6118403299337152,2256883.883489835
sin_cos_12d_hetero_sinusoidal_RF_Smoothed,12,Smoothed,Leaf15,3,shaker_geom_var,0.77428124652151,0.28204374689450473,0.7414653142828878,0.0009786778180454893,0.03128382678071034,-0.09828958744945165
sin_cos_12d_hetero_sinusoidal_RF_Smoothed,12,Smoothed,Leaf15,3,shaker_geom_std,0.77428124652151,0.28204374689450473,0.7414653142828878,0.014683886924863119,0.12117708910872187,0.14820759975775205
sin_cos_12d_hetero_sinusoidal_RF_Smoothed,12,Smoothed,Leaf15,3,standard_ari_var,0.7552137751096688,0.27499924458093167,0.720700093850771,0.0008476348609564717,0.029114169418969722,-0.12790167560351184
sin_cos_12d_hetero_sinusoidal_RF_Smoothed,12,Smoothed,Leaf15,3,standard_ari_std,0.7552137751096688,0.27499924458093167,0.720700093850771,0.01749009226161322,0.13225011252022895,0.17301385925299134
sin_cos_12d_hetero_sinusoidal_RF_Smoothed,12,Smoothed,Leaf15,4,shaker_entropy,0.7225853907833482,0.2742394870043054,0.0,0.3911187764336387,0.6253948963923823,2296991.934016078
sin_cos_12d_hetero_sinusoidal_RF_Smoothed,12,Smoothed,Leaf15,4,shaker_geom_var,0.7225853907833482,0.2742394870043054,0.6955323167211374,0.0010386918942438639,0.03222874329296543,-0.06814422699663904
sin_cos_12d_hetero_sinusoidal_RF_Smoothed,12,Smoothed,Leaf15,4,shaker_geom_std,0.7225853907833482,0.2742394870043054,0.6955323167211374,0.01430740389990647,0.11961356068567841,0.14749929683455337
sin_cos_12d_hetero_sinusoidal_RF_Smoothed,12,Smoothed,Leaf15,4,standard_ari_var,0.6886488205739526,0.2615742285184103,0.6559597052134644,0.000911544662626052,0.030191797936294753,-0.10172581813828264
sin_cos_12d_hetero_sinusoidal_RF_Smoothed,12,Smoothed,Leaf15,4,standard_ari_std,0.6886488205739526,0.2615742285184103,0.6559597052134644,0.016924317577435122,0.13009349552316257,0.1709248595104913
sin_cos_12d_hetero_sinusoidal_RF_Smoothed,12,Smoothed,Leaf15,5,shaker_entropy,0.7762334608626008,0.2759538697181714,0.0,0.3756525663220233,0.6129050222685595,2276294.0654285513
sin_cos_12d_hetero_sinusoidal_RF_Smoothed,12,Smoothed,Leaf15,5,shaker_geom_var,0.7762334608626008,0.2759538697181714,0.7431145357639255,0.0009733236529982619,0.031198135408999395,-0.09176161892001097
sin_cos_12d_hetero_sinusoidal_RF_Smoothed,12,Smoothed,Leaf15,5,shaker_geom_std,0.7762334608626008,0.2759538697181714,0.7431145357639253,0.014653107012312462,0.12105001863821609,0.1490820477540324
sin_cos_12d_hetero_sinusoidal_RF_Smoothed,12,Smoothed,Leaf15,5,standard_ari_var,0.7468465703289775,0.2597789321451929,0.7057156739304812,0.0008383713502294555,0.02895464298224821,-0.12188160793719231
sin_cos_12d_hetero_sinusoidal_RF_Smoothed,12,Smoothed,Leaf15,5,standard_ari_std,0.7468465703289775,0.2597789321451929,0.7057156739304812,0.017495070446667736,0.13226893228066725,0.17407974677907911
sin_cos_12d_homoscedastic_high_RF,12,RF,DeepEnsemble300,1,shaker_entropy,,,,0.41728984939306607,0.6459797592750612,1.004045222526671
sin_cos_12d_homoscedastic_high_RF,12,RF,DeepEnsemble300,1,shaker_geom_var,,,,0.0027806510598068837,0.052731878970949664,0.7601124544354847
sin_cos_12d_homoscedastic_high_RF,12,RF,DeepEnsemble300,1,shaker_geom_std,,,,0.04038760752996408,0.20096668263661038,0.804996676152428
sin_cos_12d_homoscedastic_high_RF,12,RF,DeepEnsemble300,1,standard_ari_var,,,,0.0014025983392537897,0.03745127954094212,0.7493594940694502
sin_cos_12d_homoscedastic_high_RF,12,RF,DeepEnsemble300,1,standard_ari_std,,,,0.04625573598442036,0.21507146715550243,0.8122080461617901
