candidate_id,baseline_id,task_id,n_seeds,mean_cand_cost,sem_cand_cost,mean_base_cost,sem_base_cost,mean_diff,rel_improvement_pct,w_plus,w_minus,wilcoxon_w,p_raw,p_holm,p_bh,r_rb,cliffs_delta,cohens_d,is_significant,decision
SMAC20_CustomUncertainty_ei_standard_proximity,SMAC3_HPOFacade_ei,blackbox/20/dev/hpobench/blackbox/tabular/ml/lr/146818,30,0.15580487804878054,0.000156195651826605,0.15593495934959353,0.00017554329074774203,-0.00013008130081298974,0.08342022940561905,50.0,28.0,118.0,0.4977402431242589,1.0,0.8455542924761597,-0.28205128205128205,-0.058888888888888886,-0.1280007062127233,False,TIE
SMAC20_CustomUncertainty_ei_standard_proximity,SMAC3_HPOFacade_ei,blackbox/20/dev/hpobench/blackbox/tabular/ml/rf/146212,30,4.68284376330604e-05,4.4701764265601385e-06,4.605441387052877e-05,2.7544582687644886e-06,7.740237625316319e-07,-1.6806722689113338,123.5,107.5,179.5,0.522001379881609,1.0,0.8455542924761597,-0.06926406926406926,-0.07333333333333333,0.02804545111878009,False,TIE
SMAC20_CustomUncertainty_ei_standard_proximity,SMAC3_HPOFacade_ei,blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,30,3.870118812650721e-07,3.870118812650721e-07,7.740237625301442e-07,5.377981607494259e-07,-3.870118812650721e-07,50.0,4.0,2.0,29.0,0.5637028616507731,1.0,0.8455542924761597,-0.3333333333333333,-0.03333333333333333,-0.10421815207042286,False,TIE
SMAC20_CustomUncertainty_ei_standard_proximity,SMAC3_HPOFacade_ei,blackbox/20/dev/yahpo/lcbench/168335/None,30,-96.60388997395833,0.33907573665652874,-96.27106628417968,0.38200932147357136,-0.3328236897786496,0.34571517967423077,276.0,189.0,189.0,0.3817984350025654,1.0,0.8455542924761597,-0.1870967741935484,-0.09555555555555556,-0.13981543256230028,False,TIE
SMAC20_CustomUncertainty_ei_standard_proximity,SMAC3_HPOFacade_ei,blackbox/20/dev/yahpo/rbv2_aknn/1462/None,30,-0.9999603271484375,3.917877182228353e-06,-0.999967892964681,1.9009435101767865e-06,7.565816243504386e-06,-0.0007566059167233294,137.0,269.0,161.0,0.14922772524237835,1.0,0.7388283703476191,0.3251231527093596,0.2111111111111111,0.3188243738015166,False,TIE
SMAC20_CustomUncertainty_ei_standard_proximity,SMAC3_HPOFacade_ei,blackbox/20/dev/yahpo/rbv2_aknn/312/None,30,-0.966749366124471,0.00024941341441042246,-0.9666580061117808,0.00029936512206614707,-9.136001269027805e-05,0.00945112046997452,207.0,228.0,219.0,0.7891592341415333,1.0,0.887804138409225,0.04827586206896552,0.02,-0.053711743704541334,False,TIE
SMAC20_CustomUncertainty_ei_standard_proximity,SMAC3_HPOFacade_ei,blackbox/20/dev/yahpo/rbv2_aknn/40498/None,30,-0.6934052149454752,0.009284040572473127,-0.6811777631441752,0.009964268787877368,-0.012227451801300027,1.7950456492972766,301.0,164.0,164.0,0.1641840822994709,1.0,0.7388283703476191,-0.2946236559139785,-0.1511111111111111,-0.3284753261809376,False,TIE
SMAC20_CustomUncertainty_ei_standard_proximity,SMAC3_HPOFacade_ei,blackbox/20/dev/yahpo/rbv2_aknn/458/None,30,-0.9985980093479156,0.00016357795049369187,-0.9986280997594198,0.0001624795337408524,3.0090411504146708e-05,-0.003013174925820314,218.0,247.0,218.0,0.765513273408791,1.0,0.887804138409225,0.06236559139784946,0.01888888888888889,0.07430500666124723,False,TIE
SMAC20_CustomUncertainty_ei_standard_proximity,SMAC3_HPOFacade_ei,blackbox/20/dev/yahpo/rbv2_glmnet/41157/None,30,-0.6188418944676717,0.007679383249148303,-0.6269322991371155,0.009544770631745574,0.008090404669443774,-1.2904750131041394,203.0,262.0,203.0,0.5561132747679949,1.0,0.8455542924761597,0.12688172043010754,0.06,0.15831265886194534,False,TIE
SMAC20_CustomUncertainty_ei_standard_proximity,SMAC3_HPOFacade_ei,blackbox/20/dev/yahpo/rbv2_ranger/40927/None,30,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,False,TIE
SMAC20_CustomUncertainty_ei_standard_proximity,SMAC3_HPOFacade_ei,blackbox/20/dev/yahpo/rbv2_svm/182/None,30,-0.9233880499998729,0.001844256973093412,-0.924794328212738,0.0013514808375348997,0.0014062782128650975,-0.1520638881493659,195.0,240.0,208.0,0.6215419034249061,1.0,0.8605964816652546,0.10344827586206896,0.027777777777777776,0.12295012292720972,False,TIE
SMAC20_CustomUncertainty_ei_standard_proximity,SMAC3_HPOFacade_ei,blackbox/20/dev/yahpo/rbv2_svm/24/None,30,-0.9999987363815308,7.864989116365017e-08,-0.9999986052513122,9.889887906261874e-08,-1.3113021857247276e-07,1.3113040146642812e-05,170.0,106.0,169.0,0.30487711509668247,1.0,0.8455542924761597,-0.2318840579710145,-0.13444444444444445,-0.20798294015857574,False,TIE
SMAC20_CustomUncertainty_ei_standard_proximity,SMAC3_HPOFacade_ei,blackbox/20/dev/yahpo/rbv2_xgboost/23512/None,30,-0.9799235741297404,0.0096040633013867,-0.9634655276934306,0.011860007626694206,-0.01645804643630977,1.708213315707402,46.0,20.0,77.0,0.14767896820098234,1.0,0.7388283703476191,-0.3939393939393939,-0.16,-0.2115353224657021,False,TIE
SMAC20_CustomUncertainty_ei_standard_proximity,SMAC3_HPOFacade_ei,blackbox/20/dev/yahpo/rbv2_xgboost/42/None,30,-0.9221833070119222,0.016712154166583955,-0.8752266883850097,0.0219685083733573,-0.04695661862691247,5.365080755656344,258.0,93.0,129.0,0.04243759388116159,0.7638766898609086,0.7388283703476191,-0.4700854700854701,-0.17555555555555555,-0.407615995849144,True,WIN
